"fecha","consumo","festivo","visibility","windBearing","temperature","dewPoint","pressure","apparentTemperature","windSpeed","humidity"
2011-11-28 23:00:00,0.237,0,10.33,209,12.58,11.47,1015.43,12.58,5.26,0.93
2011-11-28 23:30:00,0.232,0,10.33,209,12.58,11.47,1015.43,12.58,5.26,0.93
2011-11-29 00:00:00,0.1045,0,12.78,210,12.59,11.17,1015.01,12.59,5.4,0.91
2011-11-29 00:30:00,0.0595,0,12.78,210,12.59,11.17,1015.01,12.59,5.4,0.91
2011-11-29 01:00:00,0.0925,0,12.33,207,13.01,10.99,1014.19,13.01,5.49,0.88
2011-11-29 01:30:00,0.048,0,12.33,207,13.01,10.99,1014.19,13.01,5.49,0.88
2011-11-29 02:00:00,0.066,0,12.94,207,12.66,10.99,1013.61,12.66,5.69,0.9
2011-11-29 02:30:00,0.067,0,12.94,207,12.66,10.99,1013.61,12.66,5.69,0.9
2011-11-29 03:00:00,0.042,0,13.6,207,12.95,10.75,1012.81,12.95,6.05,0.87
2011-11-29 03:30:00,0.0515,0,13.6,207,12.95,10.75,1012.81,12.95,6.05,0.87
2011-11-29 04:00:00,0.044,0,13.6,202,12.62,10.31,1011.97,12.62,6,0.86
2011-11-29 04:30:00,0.0665,0,13.6,202,12.62,10.31,1011.97,12.62,6,0.86
2011-11-29 05:00:00,0.0645,0,11.17,200,12.52,10.26,1011.22,12.52,6.58,0.86
2011-11-29 05:30:00,0.068,0,11.17,200,12.52,10.26,1011.22,12.52,6.58,0.86
2011-11-29 06:00:00,0.062,0,12.71,197,12.12,10.66,1010.4,12.12,6.86,0.91
2011-11-29 06:30:00,0.0375,0,12.71,197,12.12,10.66,1010.4,12.12,6.86,0.91
2011-11-29 07:00:00,0.059,0,12.5,193,12.03,10.12,1009.81,12.03,7.39,0.88
2011-11-29 07:30:00,0.06,0,12.5,193,12.03,10.12,1009.81,12.03,7.39,0.88
2011-11-29 08:00:00,0.064,0,12.86,193,12.41,9.27,1009.4,12.41,7.66,0.81
2011-11-29 08:30:00,0.152,0,12.86,193,12.41,9.27,1009.4,12.41,7.66,0.81
2011-11-29 09:00:00,0.0745,0,12.84,193,12.43,9.33,1008.74,12.43,7.85,0.81
2011-11-29 09:30:00,0.092,0,12.84,193,12.43,9.33,1008.74,12.43,7.85,0.81
2011-11-29 10:00:00,0.332,0,13.07,195,12.55,9.27,1008.06,12.55,8,0.8
2011-11-29 10:30:00,0.1965,0,13.07,195,12.55,9.27,1008.06,12.55,8,0.8
2011-11-29 11:00:00,0.441,0,13.07,197,12.92,9.23,1007.37,12.92,8.06,0.78
2011-11-29 11:30:00,0.1735,0,13.07,197,12.92,9.23,1007.37,12.92,8.06,0.78
2011-11-29 12:00:00,0.145,0,13.07,201,13.02,9.22,1006.15,13.02,8.49,0.78
2011-11-29 12:30:00,0.437,0,13.07,201,13.02,9.22,1006.15,13.02,8.49,0.78
2011-11-29 13:00:00,0.3315,0,12.42,203,13.1,9.22,1005.14,13.1,9.15,0.77
2011-11-29 13:30:00,0.1575,0,12.42,203,13.1,9.22,1005.14,13.1,9.15,0.77
2011-11-29 14:00:00,0.2255,0,12.57,205,13.47,9.3,1004.35,13.47,9.41,0.76
2011-11-29 14:30:00,0.2525,0,12.57,205,13.47,9.3,1004.35,13.47,9.41,0.76
2011-11-29 15:00:00,0.139,0,11.49,201,13,9.45,1003.67,13,9.09,0.79
2011-11-29 15:30:00,0.1365,0,11.49,201,13,9.45,1003.67,13,9.09,0.79
2011-11-29 16:00:00,0.243,0,8.87,205,12.99,10.34,1003.24,12.99,8.53,0.84
2011-11-29 16:30:00,0.215,0,8.87,205,12.99,10.34,1003.24,12.99,8.53,0.84
2011-11-29 17:00:00,0.2345,0,11.86,233,12.39,10.62,1004.39,12.39,8.32,0.89
2011-11-29 17:30:00,0.2955,0,11.86,233,12.39,10.62,1004.39,12.39,8.32,0.89
2011-11-29 18:00:00,0.2855,0,12.94,261,11.21,7.95,1007.01,11.21,7.7,0.8
2011-11-29 18:30:00,0.2735,0,12.94,261,11.21,7.95,1007.01,11.21,7.7,0.8
2011-11-29 19:00:00,0.323,0,12.7,267,9.57,5.36,1009.8,6.24,7.5,0.75
2011-11-29 19:30:00,0.4145,0,12.7,267,9.57,5.36,1009.8,6.24,7.5,0.75
2011-11-29 20:00:00,0.306,0,12.44,264,8.5,3.58,1012.03,5.16,6.53,0.71
2011-11-29 20:30:00,0.5485,0,12.44,264,8.5,3.58,1012.03,5.16,6.53,0.71
2011-11-29 21:00:00,0.4925,0,12.26,251,7.81,3.14,1013.28,4.82,5.06,0.72
2011-11-29 21:30:00,0.288,0,12.26,251,7.81,3.14,1013.28,4.82,5.06,0.72
2011-11-29 22:00:00,0.537,0,13.73,242,7.32,3.05,1014.73,4.51,4.4,0.74
2011-11-29 22:30:00,0.195,0,13.73,242,7.32,3.05,1014.73,4.51,4.4,0.74
2011-11-29 23:00:00,0.2,0,13.86,233,6.37,3.09,1016.35,3.39,4.3,0.8
2011-11-29 23:30:00,0.246,0,13.86,233,6.37,3.09,1016.35,3.39,4.3,0.8
2011-11-30 00:00:00,0.1615,0,13.2,226,6.34,3.06,1017.53,3.48,4.04,0.79
2011-11-30 00:30:00,0.0525,0,13.2,226,6.34,3.06,1017.53,3.48,4.04,0.79
2011-11-30 01:00:00,0.0515,0,13.37,229,6.38,3.03,1018.43,3.34,4.43,0.79
2011-11-30 01:30:00,0.0595,0,13.37,229,6.38,3.03,1018.43,3.34,4.43,0.79
2011-11-30 02:00:00,0.043,0,13.36,231,6.45,3.07,1019.29,3.53,4.21,0.79
2011-11-30 02:30:00,0.06,0,13.36,231,6.45,3.07,1019.29,3.53,4.21,0.79
2011-11-30 03:00:00,0.076,0,13.21,232,6.48,3.08,1019.87,3.57,4.22,0.79
2011-11-30 03:30:00,0.054,0,13.21,232,6.48,3.08,1019.87,3.57,4.22,0.79
2011-11-30 04:00:00,0.057,0,13.81,231,6.92,3.53,1020.21,4.24,3.96,0.79
2011-11-30 04:30:00,0.065,0,13.81,231,6.92,3.53,1020.21,4.24,3.96,0.79
2011-11-30 05:00:00,0.044,0,13.86,223,6.54,3.58,1020.66,4.05,3.48,0.81
2011-11-30 05:30:00,0.0565,0,13.86,223,6.54,3.58,1020.66,4.05,3.48,0.81
2011-11-30 06:00:00,0.066,0,12.94,218,6.76,3.53,1021.18,4.46,3.25,0.8
2011-11-30 06:30:00,0.078,0,12.94,218,6.76,3.53,1021.18,4.46,3.25,0.8
2011-11-30 07:00:00,0.0645,0,13.04,216,6.48,3.67,1021.67,4.01,3.42,0.82
2011-11-30 07:30:00,0.054,0,13.04,216,6.48,3.67,1021.67,4.01,3.42,0.82
2011-11-30 08:00:00,0.14,0,12.73,214,6.57,4.23,1022.24,4.14,3.38,0.85
2011-11-30 08:30:00,0.0565,0,12.73,214,6.57,4.23,1022.24,4.14,3.38,0.85
2011-11-30 09:00:00,0.065,0,12.47,209,7.66,4.96,1022.58,5.37,3.55,0.83
2011-11-30 09:30:00,0.112,0,12.47,209,7.66,4.96,1022.58,5.37,3.55,0.83
2011-11-30 10:00:00,0.4165,0,13.04,206,9.73,5.99,1022.75,7.43,4.57,0.78
2011-11-30 10:30:00,0.5855,0,13.04,206,9.73,5.99,1022.75,7.43,4.57,0.78
2011-11-30 11:00:00,0.1095,0,13.1,215,11.29,6.09,1022.72,11.29,4.95,0.7
2011-11-30 11:30:00,0.1405,0,13.1,215,11.29,6.09,1022.72,11.29,4.95,0.7
2011-11-30 12:00:00,0.0535,0,13.02,217,11.87,6.22,1022.36,11.87,5.06,0.68
2011-11-30 12:30:00,0.065,0,13.02,217,11.87,6.22,1022.36,11.87,5.06,0.68
2011-11-30 13:00:00,0.0995,0,13.07,209,11.67,6.66,1021.72,11.67,5.26,0.71
2011-11-30 13:30:00,0.087,0,13.07,209,11.67,6.66,1021.72,11.67,5.26,0.71
2011-11-30 14:00:00,0.1435,0,13.52,207,11.81,7.25,1021.02,11.81,5.41,0.74
2011-11-30 14:30:00,0.0935,0,13.52,207,11.81,7.25,1021.02,11.81,5.41,0.74
2011-11-30 15:00:00,0.126,0,13.07,207,11.33,6.42,1020.51,11.33,4.98,0.72
2011-11-30 15:30:00,0.0695,0,13.07,207,11.33,6.42,1020.51,11.33,4.98,0.72
2011-11-30 16:00:00,0.1145,0,13.52,201,10.47,7.48,1020.02,10.47,4.78,0.82
2011-11-30 16:30:00,0.287,0,13.52,201,10.47,7.48,1020.02,10.47,4.78,0.82
2011-11-30 17:00:00,0.247,0,12.7,188,10.52,7.05,1019.19,10.52,4.75,0.79
2011-11-30 17:30:00,0.2715,0,12.7,188,10.52,7.05,1019.19,10.52,4.75,0.79
2011-11-30 18:00:00,0.291,0,12.96,187,9.72,6.54,1018.24,7.23,5.01,0.81
2011-11-30 18:30:00,0.2735,0,12.96,187,9.72,6.54,1018.24,7.23,5.01,0.81
2011-11-30 19:00:00,0.3275,0,13.04,186,9.73,6.28,1017.31,7.1,5.42,0.79
2011-11-30 19:30:00,0.5405,0,13.04,186,9.73,6.28,1017.31,7.1,5.42,0.79
2011-11-30 20:00:00,0.2455,0,13.08,182,9.8,5.5,1016.41,7.28,5.18,0.75
2011-11-30 20:30:00,0.266,0,13.08,182,9.8,5.5,1016.41,7.28,5.18,0.75
2011-11-30 21:00:00,0.2775,0,12.79,179,10.31,5.46,1015.1,10.31,5.78,0.72
2011-11-30 21:30:00,0.242,0,12.79,179,10.31,5.46,1015.1,10.31,5.78,0.72
2011-11-30 22:00:00,0.253,0,13.44,179,10.34,6.41,1013.64,10.34,6.18,0.77
2011-11-30 22:30:00,0.2365,0,13.44,179,10.34,6.41,1013.64,10.34,6.18,0.77
2011-11-30 23:00:00,0.1815,0,10.85,177,10.65,7.06,1011.55,10.65,6.75,0.78
2011-11-30 23:30:00,0.172,0,10.85,177,10.65,7.06,1011.55,10.65,6.75,0.78
2011-12-01 00:00:00,0.1505,0,7.89,178,9.44,8.11,1009.98,6.23,6.97,0.91
2011-12-01 00:30:00,0.0965,0,7.89,178,9.44,8.11,1009.98,6.23,6.97,0.91
2011-12-01 01:00:00,0.0635,0,10.86,187,10.38,9.14,1008.27,10.38,7.65,0.92
2011-12-01 01:30:00,0.0555,0,10.86,187,10.38,9.14,1008.27,10.38,7.65,0.92
2011-12-01 02:00:00,0.065,0,13.18,202,11.43,9.82,1006.93,11.43,8.04,0.9
2011-12-01 02:30:00,0.0465,0,13.18,202,11.43,9.82,1006.93,11.43,8.04,0.9
2011-12-01 03:00:00,0.0545,0,13.15,221,11.54,9.07,1006.77,11.54,7.5,0.85
2011-12-01 03:30:00,0.0625,0,13.15,221,11.54,9.07,1006.77,11.54,7.5,0.85
2011-12-01 04:00:00,0.0685,0,13.6,220,11.48,8.21,1006.76,11.48,6.43,0.8
2011-12-01 04:30:00,0.069,0,13.6,220,11.48,8.21,1006.76,11.48,6.43,0.8
2011-12-01 05:00:00,0.053,0,13.6,218,11.51,8.26,1006.64,11.51,6.07,0.8
2011-12-01 05:30:00,0.0595,0,13.6,218,11.51,8.26,1006.64,11.51,6.07,0.8
2011-12-01 06:00:00,0.043,0,12.89,219,11.54,8.66,1006.62,11.54,5.82,0.82
2011-12-01 06:30:00,0.053,0,12.89,219,11.54,8.66,1006.62,11.54,5.82,0.82
2011-12-01 07:00:00,0.0675,0,12.47,233,12.15,8.91,1006.89,12.15,4.9,0.81
2011-12-01 07:30:00,0.0715,0,12.47,233,12.15,8.91,1006.89,12.15,4.9,0.81
2011-12-01 08:00:00,0.1355,0,11.62,240,11.45,9.24,1007.38,11.45,4.69,0.86
2011-12-01 08:30:00,0.0945,0,11.62,240,11.45,9.24,1007.38,11.45,4.69,0.86
2011-12-01 09:00:00,0.0795,0,12.6,262,11.16,8.68,1008.08,11.16,4.13,0.85
2011-12-01 09:30:00,0.71,0,12.6,262,11.16,8.68,1008.08,11.16,4.13,0.85
2011-12-01 10:00:00,0.1145,0,13.07,262,10.82,8.09,1008.33,10.82,3.59,0.83
2011-12-01 10:30:00,0.075,0,13.07,262,10.82,8.09,1008.33,10.82,3.59,0.83
2011-12-01 11:00:00,0.102,0,12.96,263,11.28,5.78,1008.54,11.28,3.75,0.69
2011-12-01 11:30:00,0.1375,0,12.96,263,11.28,5.78,1008.54,11.28,3.75,0.69
2011-12-01 12:00:00,0.131,0,13.52,269,11.23,4.09,1008.27,11.23,3.28,0.61
2011-12-01 12:30:00,0.114,0,13.52,269,11.23,4.09,1008.27,11.23,3.28,0.61
2011-12-01 13:00:00,0.0755,0,12.63,252,10.79,4.29,1007.96,10.79,2.31,0.64
2011-12-01 13:30:00,0.042,0,12.63,252,10.79,4.29,1007.96,10.79,2.31,0.64
2011-12-01 14:00:00,0.0745,0,12.63,255,10.68,4.47,1007.59,10.68,1.48,0.65
2011-12-01 14:30:00,0.1245,0,12.63,255,10.68,4.47,1007.59,10.68,1.48,0.65
2011-12-01 15:00:00,0.088,0,12.89,292,10.27,5.01,1007.17,10.27,0.69,0.7
2011-12-01 15:30:00,0.109,0,12.89,292,10.27,5.01,1007.17,10.27,0.69,0.7
2011-12-01 16:00:00,0.173,0,11.23,28,9.56,5.5,1006.72,9.56,0.5,0.76
2011-12-01 16:30:00,0.2685,0,11.23,28,9.56,5.5,1006.72,9.56,0.5,0.76
2011-12-01 17:00:00,0.2245,0,11.51,99,8.88,5.12,1006.58,8.88,0.75,0.77
2011-12-01 17:30:00,0.276,0,11.51,99,8.88,5.12,1006.58,8.88,0.75,0.77
2011-12-01 18:00:00,0.267,0,11.96,70,7.67,6.43,1006.34,7.67,1.34,0.92
2011-12-01 18:30:00,1.00700005,0,11.96,70,7.67,6.43,1006.34,7.67,1.34,0.92
2011-12-01 19:00:00,1.087,0,11.06,49,7.53,6.41,1006.05,7.53,1.12,0.93
2011-12-01 19:30:00,0.95999995,0,11.06,49,7.53,6.41,1006.05,7.53,1.12,0.93
2011-12-01 20:00:00,0.528,0,10.8,15,7.08,6.01,1005.97,7.08,1,0.93
2011-12-01 20:30:00,0.6925,0,10.8,15,7.08,6.01,1005.97,7.08,1,0.93
2011-12-01 21:00:00,1.0185,0,10.91,22,6.66,5.21,1005.48,6.66,1.31,0.9
2011-12-01 21:30:00,0.302,0,10.91,22,6.66,5.21,1005.48,6.66,1.31,0.9
2011-12-01 22:00:00,0.2665,0,10.99,15,6.57,5.48,1005.68,6.57,1.06,0.93
2011-12-01 22:30:00,0.238,0,10.99,15,6.57,5.48,1005.68,6.57,1.06,0.93
2011-12-01 23:00:00,0.175,0,13.7,334,6.08,4.96,1005.77,5.29,1.41,0.92
2011-12-01 23:30:00,0.1705,0,13.7,334,6.08,4.96,1005.77,5.29,1.41,0.92
2011-12-02 00:00:00,0.099,0,12.59,281,6.61,4.73,1006.65,5.31,1.92,0.88
2011-12-02 00:30:00,0.0805,0,12.59,281,6.61,4.73,1006.65,5.31,1.92,0.88
2011-12-02 01:00:00,0.0595,0,10.22,291,5.75,4.68,1007.38,4.48,1.77,0.93
2011-12-02 01:30:00,0.044,0,10.22,291,5.75,4.68,1007.38,4.48,1.77,0.93
2011-12-02 02:00:00,0.0865,0,10.11,276,5.05,4.11,1008.2,3.23,2.21,0.94
2011-12-02 02:30:00,0.0685,0,10.11,276,5.05,4.11,1008.2,3.23,2.21,0.94
2011-12-02 03:00:00,0.064,0,10.06,279,4.55,3.57,1008.95,3.04,1.82,0.93
2011-12-02 03:30:00,0.048,0,10.06,279,4.55,3.57,1008.95,3.04,1.82,0.93
2011-12-02 04:00:00,0.0675,0,10.96,270,3.99,2.92,1009.87,2.4,1.81,0.93
2011-12-02 04:30:00,0.055,0,10.96,270,3.99,2.92,1009.87,2.4,1.81,0.93
2011-12-02 05:00:00,0.0445,0,11.02,270,3.9,2.78,1011.03,1.89,2.19,0.92
2011-12-02 05:30:00,0.074,0,11.02,270,3.9,2.78,1011.03,1.89,2.19,0.92
2011-12-02 06:00:00,0.0765,0,9.38,251,2.71,2.08,1011.84,0.85,1.87,0.96
2011-12-02 06:30:00,0.0775,0,9.38,251,2.71,2.08,1011.84,0.85,1.87,0.96
2011-12-02 07:00:00,0.062,0,9.43,257,2.56,2.31,1012.51,0.46,2.06,0.98
2011-12-02 07:30:00,0.1315,0,9.43,257,2.56,2.31,1012.51,0.46,2.06,0.98
2011-12-02 08:00:00,0.0705,0,10.85,248,2.82,2.21,1013.6,0.86,1.97,0.96
2011-12-02 08:30:00,0.566,0,10.85,248,2.82,2.21,1013.6,0.86,1.97,0.96
2011-12-02 09:00:00,0.679,0,11.1,247,3.2,2.88,1014.49,1.21,2.06,0.98
2011-12-02 09:30:00,0.7535,0,11.1,247,3.2,2.88,1014.49,1.21,2.06,0.98
2011-12-02 10:00:00,0.54350005,0,12.47,243,4.58,3.59,1015.09,2.63,2.25,0.93
2011-12-02 10:30:00,0.5275,0,12.47,243,4.58,3.59,1015.09,2.63,2.25,0.93
2011-12-02 11:00:00,0.3,0,12.81,247,6.82,3.73,1015.37,4.74,2.93,0.81
2011-12-02 11:30:00,0.4355,0,12.81,247,6.82,3.73,1015.37,4.74,2.93,0.81
2011-12-02 12:00:00,0.098,0,12.84,241,7.36,3.84,1015.28,5.33,3.02,0.78
2011-12-02 12:30:00,0.311,0,12.84,241,7.36,3.84,1015.28,5.33,3.02,0.78
2011-12-02 13:00:00,0.144,0,13.04,226,7.07,4.29,1015.17,4.93,3.08,0.82
2011-12-02 13:30:00,0.2385,0,13.04,226,7.07,4.29,1015.17,4.93,3.08,0.82
2011-12-02 14:00:00,0.066,0,13.04,224,7.22,4.26,1014.58,4.88,3.46,0.81
2011-12-02 14:30:00,0.0775,0,13.04,224,7.22,4.26,1014.58,4.88,3.46,0.81
2011-12-02 15:00:00,0.06,0,12.97,221,6.94,3.58,1014.38,4.46,3.62,0.79
2011-12-02 15:30:00,0.051,0,12.97,221,6.94,3.58,1014.38,4.46,3.62,0.79
2011-12-02 16:00:00,0.04,0,13.02,216,6.36,3.24,1014.15,3.85,3.45,0.8
2011-12-02 16:30:00,0.0695,0,13.02,216,6.36,3.24,1014.15,3.85,3.45,0.8
2011-12-02 17:00:00,0.058,0,12.44,219,6.26,3.21,1013.9,3.53,3.78,0.81
2011-12-02 17:30:00,0.0785,0,12.44,219,6.26,3.21,1013.9,3.53,3.78,0.81
2011-12-02 18:00:00,0.07,0,12.86,212,6.34,3.57,1013.4,3.48,4.05,0.82
2011-12-02 18:30:00,0.082,0,12.86,212,6.34,3.57,1013.4,3.48,4.05,0.82
2011-12-02 19:00:00,0.0605,0,12.26,214,6.33,4.04,1012.83,3.26,4.45,0.85
2011-12-02 19:30:00,0.066,0,12.26,214,6.33,4.04,1012.83,3.26,4.45,0.85
2011-12-02 20:00:00,0.0635,0,12.33,216,7.33,4.11,1012.06,4.22,5.07,0.8
2011-12-02 20:30:00,0.065,0,12.33,216,7.33,4.11,1012.06,4.22,5.07,0.8
2011-12-02 21:00:00,0.077,0,12.78,222,7.78,3.86,1011.25,4.41,6.05,0.76
2011-12-02 21:30:00,0.074,0,12.78,222,7.78,3.86,1011.25,4.41,6.05,0.76
2011-12-02 22:00:00,0.0825,0,13.24,214,7.61,4.97,1010.21,4.04,6.5,0.83
2011-12-02 22:30:00,0.0575,0,13.24,214,7.61,4.97,1010.21,4.04,6.5,0.83
2011-12-02 23:00:00,0.0925,0,13.53,211,8.07,6.09,1008.62,4.63,6.46,0.87
2011-12-02 23:30:00,0.1125,0,13.53,211,8.07,6.09,1008.62,4.63,6.46,0.87
2011-12-03 00:00:00,0.063,1,11.97,210,8.35,7.21,1007.05,4.71,7.34,0.93
2011-12-03 00:30:00,0.0505,1,11.97,210,8.35,7.21,1007.05,4.71,7.34,0.93
2011-12-03 01:00:00,0.072,1,10.93,220,9.38,8.23,1005.45,6.11,7.12,0.92
2011-12-03 01:30:00,0.08,1,10.93,220,9.38,8.23,1005.45,6.11,7.12,0.92
2011-12-03 02:00:00,0.0575,1,12.21,222,10.41,8.62,1003.92,10.41,7.27,0.89
2011-12-03 02:30:00,0.0405,1,12.21,222,10.41,8.62,1003.92,10.41,7.27,0.89
2011-12-03 03:00:00,0.048,1,12.41,228,10.97,8.84,1002.79,10.97,8.17,0.87
2011-12-03 03:30:00,0.0635,1,12.41,228,10.97,8.84,1002.79,10.97,8.17,0.87
2011-12-03 04:00:00,0.0335,1,9.99,228,11.04,9.26,1001.69,11.04,7.44,0.89
2011-12-03 04:30:00,0.0495,1,9.99,228,11.04,9.26,1001.69,11.04,7.44,0.89
2011-12-03 05:00:00,0.0815,1,10.32,230,11.41,9.83,1001.15,11.41,6.62,0.9
2011-12-03 05:30:00,0.062,1,10.32,230,11.41,9.83,1001.15,11.41,6.62,0.9
2011-12-03 06:00:00,0.0555,1,11.73,244,11,10.26,1001.07,11,6.37,0.95
2011-12-03 06:30:00,0.0595,1,11.73,244,11,10.26,1001.07,11,6.37,0.95
2011-12-03 07:00:00,0.0555,1,11.93,253,10.96,9.73,1001.07,10.96,5.48,0.92
2011-12-03 07:30:00,0.045,1,11.93,253,10.96,9.73,1001.07,10.96,5.48,0.92
2011-12-03 08:00:00,0.049,1,13.71,253,11.01,9.11,1001.55,11.01,6.32,0.88
2011-12-03 08:30:00,0.06,1,13.71,253,11.01,9.11,1001.55,11.01,6.32,0.88
2011-12-03 09:00:00,0.0886666666666667,1,13.07,262,11,8.84,1002.07,11,5.99,0.87
2011-12-03 09:30:00,0.0933333333333333,1,13.07,262,11,8.84,1002.07,11,5.99,0.87
2011-12-03 10:00:00,0.299333333333333,1,12.76,268,11.42,7.52,1002.76,11.42,6.1,0.77
2011-12-03 10:30:00,0.609666666666667,1,12.76,268,11.42,7.52,1002.76,11.42,6.1,0.77
2011-12-03 11:00:00,0.246333333333333,1,13.07,274,11.41,6.39,1003.24,11.41,6.2,0.71
2011-12-03 11:30:00,0.0973333333333333,1,13.07,274,11.41,6.39,1003.24,11.41,6.2,0.71
2011-12-03 12:00:00,0.343333333333333,1,13.07,277,11.33,5.42,1003.22,11.33,6.6,0.67
2011-12-03 12:30:00,0.305333333333333,1,13.07,277,11.33,5.42,1003.22,11.33,6.6,0.67
2011-12-03 13:00:00,0.102333333333333,1,13.07,277,11.41,5.07,1003.29,11.41,7.05,0.65
2011-12-03 13:30:00,0.08,1,13.07,277,11.41,5.07,1003.29,11.41,7.05,0.65
2011-12-03 14:00:00,0.06,1,13.07,277,11.28,3.39,1003.62,11.28,6.51,0.58
2011-12-03 14:30:00,0.0566666666666667,1,13.07,277,11.28,3.39,1003.62,11.28,6.51,0.58
2011-12-03 15:00:00,0.0533333333333333,1,13.52,266,10.42,3.61,1004.19,10.42,6.08,0.63
2011-12-03 15:30:00,0.061,1,13.52,266,10.42,3.61,1004.19,10.42,6.08,0.63
2011-12-03 16:00:00,0.114,1,13.52,260,10.09,3.29,1004.3,10.09,4.65,0.63
2011-12-03 16:30:00,0.566666633333333,1,13.52,260,10.09,3.29,1004.3,10.09,4.65,0.63
2011-12-03 17:00:00,0.305333333333333,1,13.45,252,9.79,3.68,1004.64,7.75,4,0.66
2011-12-03 17:30:00,0.428666666666667,1,13.45,252,9.79,3.68,1004.64,7.75,4,0.66
2011-12-03 18:00:00,0.402666666666667,1,13.02,253,9.06,4.31,1005.09,6.66,4.4,0.72
2011-12-03 18:30:00,0.254666666666667,1,13.02,253,9.06,4.31,1005.09,6.66,4.4,0.72
2011-12-03 19:00:00,0.457666666666667,1,12.86,251,8.16,4.66,1004.96,5.65,4.19,0.79
2011-12-03 19:30:00,0.435999966666667,1,12.86,251,8.16,4.66,1004.96,5.65,4.19,0.79
2011-12-03 20:00:00,0.417333333333333,1,13.95,239,8.27,4.34,1004.89,5.98,3.77,0.76
2011-12-03 20:30:00,0.243333333333333,1,13.95,239,8.27,4.34,1004.89,5.98,3.77,0.76
2011-12-03 21:00:00,0.294,1,13.81,238,8.59,5.2,1004.73,6.36,3.82,0.79
2011-12-03 21:30:00,0.4563333,1,13.81,238,8.59,5.2,1004.73,6.36,3.82,0.79
2011-12-03 22:00:00,0.495000033333333,1,13.94,234,8.12,5.24,1004.34,5.86,3.67,0.82
2011-12-03 22:30:00,0.171666666666667,1,13.94,234,8.12,5.24,1004.34,5.86,3.67,0.82
2011-12-03 23:00:00,0.428,1,13.26,236,8.14,5.87,1004.19,5.8,3.83,0.86
2011-12-03 23:30:00,0.399666666666667,1,13.26,236,8.14,5.87,1004.19,5.8,3.83,0.86
2011-12-04 00:00:00,0.107666666666667,1,13.07,243,8.6,6.33,1003.92,6.13,4.31,0.86
2011-12-04 00:30:00,0.079,1,13.07,243,8.6,6.33,1003.92,6.13,4.31,0.86
2011-12-04 01:00:00,0.085,1,13.18,253,8.64,6.42,1003.7,6.24,4.2,0.86
2011-12-04 01:30:00,0.0536666666666667,1,13.18,253,8.64,6.42,1003.7,6.24,4.2,0.86
2011-12-04 02:00:00,0.0593333333333333,1,13.45,252,8.63,6.4,1003.7,6.22,4.2,0.86
2011-12-04 02:30:00,0.0436666666666667,1,13.45,252,8.63,6.4,1003.7,6.22,4.2,0.86
2011-12-04 03:00:00,0.0556666666666667,1,13.39,259,8.56,6.06,1003.61,5.76,5.04,0.84
2011-12-04 03:30:00,0.055,1,13.39,259,8.56,6.06,1003.61,5.76,5.04,0.84
2011-12-04 04:00:00,0.054,1,13.9,252,8.03,4.23,1003.49,5.61,3.93,0.77
2011-12-04 04:30:00,0.067,1,13.9,252,8.03,4.23,1003.49,5.61,3.93,0.77
